MD5;ROM Serial;Name (No-Intro);is_synthetic
B734829913E6D58E678441DE37DBF88A;CGB-BR9P-0;RoboCop (Europe) (En,Fr,De,Es,It,Nl);True
398F7B60EA114B90B24503178F47E8D8;DMG-HREE-0;Robopon - Sun Version (USA) (SGB Enhanced) (GB Compatible);True
52C823C2C7FDDCFD77768DAF42082980;DMG-H5UJ-0;Robot Poncots - Comic Bom Bom Special Version (Japan) (SGB Enhanced) (GB Compatible);False
BA0DEBF5E0CDA9ADFA409DAB91ABB6A9;DMG-H3UJ-0;Robot Poncots - Moon Version (Japan) (SGB Enhanced) (GB Compatible);False
9BDC654FC8ACB425FE4B68269928FBFB;DMG-HRCJ-0;Robot Poncots - Star Version (Japan) (SGB Enhanced) (GB Compatible);False
88EE129F5F61078D8649E2134B2E78A3;DMG-HREJ-0;Robot Poncots - Sun Version (Japan) (SGB Enhanced) (GB Compatible);False
AF4565BF1EA33C785FC9E05BE2A9BAD0;CGB-BRWP-0;Robot Wars - Metal Mayhem (Europe) (En,Fr,De,It,Nl,Sv);True
B3BD4ADC4613FF8F4B9CF8C80FF0A6EF;CGB-BRUP-0;Rocket Power - Gettin' Air (USA, Europe);False
CF9ED892228E2C7DDEE857758EA372A9;CGB-BRUF-0;Rocket Power - La Glisse de l'Extreme (France);True
EBB19FE17FD6D13D9D52239E8DA9711A;DMG-BRXJ-0;Rockman X - Cyber Mission (Japan) (GB Compatible);True
83F735D3357A32576516F6E20B5B7F19;CGB-BXRJ-0;Rockman X2 - Soul Eraser (Japan);True
B290F995CEC5958D396055C6C0FF8A3B;CGB-BRME-0;Rocky Mountain Trophy Hunter (USA);True
FC2629620C6A8B67550DF2773333788D;CGB-BLKF-0;Roi Lion, Le - Les Adventures de Simba (France);True
3857F9105094B5423F3D230E630DF8DE;CGB-BKDJ-0;Rokumon Tengai Mon-Colle-Knight GB (Japan);True
70E3AB7EF2061E7075D81AEDE74EA95C;CGB-BRGP-0;Roland Garros French Open (Europe) (En,Fr,De,Es,It,Nl);True
0EB0F4252FF90CB26EDA0BE680C998BC;DMG-AORP-0;Ronaldo V-Football (Europe) (En,Fr,De,Es,It,Nl,Pt) (GB Compatible);False
79E619A79BE12B6AC59AE6D4602FFA5E;DMG-AORE-0;Ronaldo V-Soccer (USA) (En,Fr,Es,Pt) (GB Compatible);True
79D382D378D49695E9867EDE063EFF17;CGB-BCPP-0;Roswell Conspiracies - Aliens, Myths & Legends (Europe) (En,Fr,De);True
DBD7BC8A47D78E84016F0C240E6AA179;CGB-BCPE-0;Roswell Conspiracies - Aliens, Myths & Legends (USA) (En,Fr,De);True
D5CDE4A6F4877A71B06278A4802C7CCE;DMG-ARXJ-0;Rox (Japan) (En) (GB Compatible);True
C4CD1E337BB76AD0F7307F5CFA1EF6BC;DMG-ARXP-0;Rox (USA, Europe) (GB Compatible);False
AC3DFC02635524FBB01DCACD2DB3D066;CGB-A2QJ-0;RPG Tsukuru GB (Japan);False
069B01643E876EC91A5555450068F4AC;DMG-AVMP-0;Rugrats - Time Travelers (USA, Europe) (GB Compatible);False
80CF4B05B2A0388A804E54F433CDD126;CGB-BAGP-0;Rugrats - Totally Angelica (USA, Europe);False
B7D7A761D1666D4CF9832435C49EB14A;CGB-BAGD-0;Rugrats - Typisch Angelica (Germany);False
54DD12EF93FAD931DF26CDF67AD4677A;CGB-BRPX-0;Rugrats in Paris - The Movie (Europe) (En,Es);True
C1DEE0A8036D61D1483A793126DA3B45;CGB-BRPP-0;Rugrats in Paris - The Movie (USA, Europe);False
BF5C2F39B42212B8AF8776B12F31D466;DMG-ARZP-0;Rugrats Movie, The (Europe) (SGB Enhanced) (GB Compatible);False
3073432455A395835DE6147399B36CFC;CGB-B4PP-0;Sabrina - The Animated Series - Spooked! (USA, Europe);False
CB689DC8D4E95FE9D190F6F5AD1D0ED4;CGB-BSGX-0;Sabrina - The Animated Series - Zapped! (Europe) (En,Fr,De);True
EC39462E39E3CBCABE03667FABF12D5A;CGB-BSGP-0;Sabrina - The Animated Series - Zapped! (USA, Europe);False
EEB8A7311A959035E8A3C3822329EA48;DMG-AREJ-0;Sakata Gorou Kudan no Renju Kyoushitsu (Japan) (SGB Enhanced) (GB Compatible);False
70883B45A97984CB033C2B95028BEF65;CGB-BRJJ-0;Sakura Taisen GB - Geki Hana Gumi Nyuutai! (Japan);False
5B36285C8491BE0E1CB0C2C741D2B793;CGB-BQYJ-0;Sakura Taisen GB2 - Thunderbolt Sakusen (Japan);False
7EE095116F1733DC6BA2B2DE3F28F5EF;CGB-BS5J-0;Samurai Kid (Japan);True
19601E4FC1F7084076128DCA0182F5A7;CGB-ASXP-0;San Francisco Rush 2049 (USA, Europe);False
73BC46B4EB6E6924DC1B830E884A05F9;DMG-AS9J-0;Sangokushi - Game Boy Ban 2 (Japan) (SGB Enhanced) (GB Compatible);True
0146768D48B8317E0C8A2C7DD8D31860;DMG-ATPJ-0;Sanrio Timenet - Kako Hen (Japan) (SGB Enhanced) (GB Compatible);False
388A603E8B6D0FCF7C553FB00A7C5171;DMG-ATFJ-0;Sanrio Timenet - Mirai Hen (Japan) (SGB Enhanced) (GB Compatible);False
5DF6D1EC0E9241E1ED8A8EE7FF318631;CGB-B3JP-0;Santa Claus Junior (Europe);True
6EBCA05013AF9C103AEA798E0EB924C6;DMG-BSPJ-0;Saru Puncher (Japan) (SGB Enhanced) (GB Compatible);True
117A9BABAE15960DC4DE04AC44066ED2;CGB-BCCP-0;Scooby-Doo! - Classic Creep Capers (USA, Europe);False
0E31B2DCDE31C590A0835B22F653FD2D;CGB-B9QP-0;Scrabble (Europe);True
919C330030214DE201278FC6A232A661;DMG-AUXJ-0;SD Hiryuu no Ken EX (Japan) (SGB Enhanced) (GB Compatible);True
84749230AB0C2A8881242E67D990FFB1;DMG-AEOJ-0;Sei Hai Densetsu (Japan) (SGB Enhanced) (GB Compatible);True
90DFD51F7A508A4FAC1608FB7A44317F;DMG-BV6J-0;Semekomi Dungeon - Drururuaga (Japan) (GB Compatible);False
496AFC38447D1DDEC45583F3DF074B35;DMG-BHSJ-0;Senkai Ibunroku Juntei Taisen - TV Animation Senkaiden Houshin Engi Yori (Japan) (SGB Enhanced) (GB Compatible);True
6814576EE449D4119027DC4A85B92555;CGB-BSQE-0;Sesame Street Sports (USA);True
A2623ACF15EC36AB072EE5B92B88B613;CGB-BRFE-0;Sgt. Rock - On the Frontline (USA);True
9D79034C9B026F448F84F9898C6CCFD6;DMG-ASWE-0;Shadowgate Classic (USA, Europe) (En,Fr,De,Es,Sv) (GB Compatible);False
90280833C156E2CA8E4EAA29ADF369B2;DMG-ASWP-1;Shadowgate Classic (USA, Europe) (En,Fr,De,Es,Sv) (Rev A) (GB Compatible);False
4C18B5D470B105344EC55D195A05D2DE;DMG-ASWJ-0;Shadowgate Return (Japan) (GB Compatible);False
43F61059772E7CEF92E32F05DD89205B;CGB-BQUJ-0;Shaman King Card Game - Chou Senjiryakketsu - Funbari Hen (Japan);False
B3550A7C733B9392477F5B2E4502D7A8;CGB-BQVJ-0;Shaman King Card Game - Chou Senjiryakketsu - Meramera Hen (Japan);False
C0E42B4B7BA5605C3AB7B83B1E2FAB6D;DMG-AVXP-0;Shamus (USA, Europe) (GB Compatible);False
08680AEDC945591F81461C1BF459124E;DMG-AHPE-0;Shanghai Pocket (USA) (SGB Enhanced) (GB Compatible);True
F7E13DE010DECF104EFA3DB865971F34;DMG-AHPP-1;Shanghai Pocket (USA, Europe) (Rev A) (SGB Enhanced) (GB Compatible);True
028C4262DBB49F4FC462A6EB3E514D72;CGB-B3AE-0;Shantae (USA);True
3BCB284142A35A8D86550C2F34549DCC;CGB-B3SP-0;Shaun Palmer's Pro Snowboarder (USA, Australia);True
3D04E5C70919118EF6E7CB69DAE14B10;DMG-BHNJ-0;Shin Megami Tensei Devil Children - Aka no Sho (Japan) (SGB Enhanced) (GB Compatible);False
158691457CB7365CAFBD0B7BB230FADF;DMG-BHEJ-0;Shin Megami Tensei Devil Children - Kuro no Sho (Japan) (SGB Enhanced) (GB Compatible);False
9354CC341AA23DA3E29829DA76B8888E;CGB-BHWJ-0;Shin Megami Tensei Devil Children - Shiro no Sho (Japan);False
4EF95A30C72008DEE31AB836742C9ACF;CGB-BT8J-0;Shin Megami Tensei Trading Card - Card Summoner (Japan);False
211031BE4F99F69BFD8DFACC2B148D7C;CGB-BQRJ-0;Shinseiki Evangelion - Mahjong Hokan Keikaku (Japan);False
C8B51BECB4EDACC3B115A81329AA12C0;DMG-AS8J-0;Shougi 2 (Japan) (GB Compatible);False
30F78CB1AF3772826AB1D0F6D989BB52;DMG-B9SJ-0;Shougi 3 (Japan) (GB Compatible);True
69C68B13BB0DA057ACBAFE24E389E855;CGB-BFUE-0;Shrek - Fairy Tale Freakdown (USA, Europe) (En,Fr,De,Es,It);False
43202194489C664523243AE75EE041AF;DMG-ASUJ-0;Shutokou Racing, The (Japan) (SGB Enhanced) (GB Compatible);True
2A4F3309FE05B47A98D8C5B4C81B91E5;CGB-BNOP-0;Simpsons, The - Night of the Living Treehouse of Horror (USA, Europe);False
5DA63FE252B4CB3E17DD4986FB276690;CGB-ASNP-0;Smurfs Nightmare, The (Europe) (En,Fr,De,Es);True
20052C527795A4F332BE14AFF49D4D4B;CGB-ASNE-0;Smurfs Nightmare, The (USA);False
78F920F4E9174CD3382294129D30F373;CGB-B5CJ-0;Snobow Champion (Japan);True
D3C6C44A4F6021B4D5A6454A87AF9A6C;CGB-BS9P-0;Snoopy Tennis (Europe) (En,Fr,De,Es,It,Nl);False
6DEF7D77E305997838C4B64B5163E3C2;CGB-BS9J-0;Snoopy Tennis (Japan);True
56CBF668AF5095A073E205A07987C82A;CGB-BS9E-0;Snoopy Tennis (USA) (En,Fr,Es);True
6156E8789CE8126C299892F34D2C9805;CGB-B7DP-0;Snow White and the Seven Dwarfs (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da);True
0C1C350CE431ACE4328C0E935FA2F41B;CGB-B7DE-0;Snow White and the Seven Dwarfs (USA);False
523FAC00115280EDE5AC1647552B2024;CGB-B3OP-0;SnowCross (Europe) (En,Fr,De,Es,It,Pt);True
BA0AEEDAE367F82A1FD2760CFCDA2BD9;CGB-BSMP-0;Soccer Manager (Europe) (En,Fr,De,Es);True
DC15BF4D545A2C537F46598CB9204DAF;CGB-BSOJ-0;Solomon (Japan);True
F09214D17150911AF6AACBE5D89BC00F;CGB-BS2J-0;Soreike! Anpanman - 5-tsu no Tou no Ousama (Japan);True
28B5114313B8ABC43A31EA40AA91CF52;DMG-AANJ-0;Soreike! Anpanman - Fushigi na Nikoniko Album (Japan) (SGB Enhanced) (GB Compatible);True
47E8DCB47A5E87F74441BB735F255ABA;DMG-AWIJ-0;Soukoban Densetsu - Hikari to Yami no Kuni (Japan) (SGB Enhanced) (GB Compatible);True
053D55B23C41C5E0E3227239F4844FEA;DMG-AL9J-0;Soul Getter - Houkago Bouken RPG (Japan) (GB Compatible);True
46E0E199F58AEBBB75B4ED16DA5AAE60;DMG-AIVP-0;Space Invaders (USA, Europe) (GB Compatible);True
A1304BDEFA239600BD6116081BAE2E23;DMG-BSIJ-0;Space Invaders X (Japan) (GB Compatible);True
5EE49EAF9A2C19623478215788C0BFDC;CGB-AZYE-0;Space Marauder (USA);True
062BFA5E5B52B5A4ACE5B59C364FE2FF;CGB-BNBJ-0;Space-Net - Cosmo Blue (Japan);True
8EB8951D69263571392192BF3D928099;CGB-BREJ-0;Space-Net - Cosmo Red (Japan);True
488611AF773CEC5B7ECC5BD3EFB754BB;DMG-AV2P-0;Spacestation Silicon Valley (Europe) (En,Fr,De,Es,It,Nl,Sv) (GB Compatible);False
FEBD6CDB9F12B6003D7EF33045EF7079;CGB-AAWE-0;Spawn (USA);True
49B834AC7CD50DA9B424E17C112C577A;DMG-ALZP-0;Speedy Gonzales - Aztec Adventure (USA, Europe) (GB Compatible);False
402DF05FC7CEE731E564B48366BC779D;CGB-BSEF-0;Spider-Man (France);True
B74E388091F84C552EA4E2C1BE3FBA95;CGB-BSEJ-0;Spider-Man (Japan);True
9FDE547BCB70B108895E259DA4C4E100;CGB-BSEP-0;Spider-Man (USA, Europe);True
85BBAD46380DFFA631F8CE732E9C5D89;CGB-B2SP-0;Spider-Man 2 - The Sinister Six (USA, Europe);False
144FC4636FCEFBD56D906505F5308DA1;CGB-BSCP-0;Spirou Robbedoes - The Robot Invasion (Europe) (En,Fr,De,Es,It,Nl,Da);True
4272D192CF2B14DB93F1E2D1BC07AA74;CGB-BQPP-0;SpongeBob SquarePants - Legend of the Lost Spatula (USA, Europe);False
FE002EE7D615BF7B728BF6031645B168;CGB-AS6P-0;Spy vs. Spy (Europe) (En,Fr,De,Es,It,Nl,Sv);True
A5BFA8B98969CA67811ED2D7BFBF5535;CGB-AS6J-0;Spy vs. Spy (Japan);True
D5F373B287D29E882A1F1182542D5B68;CGB-AS6E-0;Spy vs. Spy (USA);True
820E0A19275FABC03FE619C42DB47179;DMG-BO2J-0;Star Ocean - Blue Sphere (Japan) (SGB Enhanced) (GB Compatible);False
B9CF2CC6FF8CBE94CB58FFA958475AB8;CGB-BOWP-0;Star Wars Episode I - Obi-Wan's Adventures (Europe) (En,Fr,De,Es,It);True
484EEB83AD00353272767485ECA59EA5;CGB-BOWE-0;Star Wars Episode I - Obi-Wan's Adventures (USA);True
D1E875CB7DAC0092E83B9E7799B06653;CGB-VYHP-0;Star Wars Episode I - Racer (USA, Europe) (Rumble Version);False
326F861A8FB3E21F1E9379E62CFB6BEA;DMG-AVKP-0;Stranded Kids (Europe) (En,Fr,De) (SGB Enhanced) (GB Compatible);True
2FFA53B90351C9A3390CA1F848435239;CGB-AFZP-0;Street Fighter Alpha - Warriors' Dreams (Europe);True
6ACD649D8AB0EC4F26B8CA3930434264;CGB-BFZJ-0;Street Fighter Alpha - Warriors' Dreams (Japan);True
DB1AEAA7135BD5707DBBCCC427808CD7;CGB-AFZE-0;Street Fighter Alpha - Warriors' Dreams (USA);True
6B2118817985DBB1BB36A804A8240641;CGB-BJIX-0;Stuart Little - The Journey Home (Europe) (Fr,De);False
AC38DFD19646CA6E143024D699145C70;CGB-BJIP-0;Stuart Little - The Journey Home (USA, Europe);False
34FDA0252963CC5A24C7382AA12B72C6;CGB-VRFJ-0;Super Black Bass - Real Fight (Japan) (Rumble Version);False
CF45B5414EC4515F7A1021C139EDD71E;DMG-ABQJ-0;Super Black Bass Pocket 3 (Japan) (SGB Enhanced) (GB Compatible);False
6DBC891774265F4BC8CCBA65F9383AEC;DMG-A2OJ-0;Super Bombliss DX (Japan) (En) (SGB Enhanced) (GB Compatible);True
3383C2754015C4DA7B5295A28AC09739;DMG-AOTP-0;Super Breakout! (Europe) (En,Fr,De,Es,It,Nl) (GB Compatible);True
9B8869FA36562A32EDEC76717632875E;DMG-AOTE-0;Super Breakout! (USA) (GB Compatible);True
A601E9009C88C7DCFAC8AAEA41DD45D8;CGB-A66J-0;Super Chinese Fighter EX (Japan);True
1E90FA6DAB5D51A09F0F6134C96EFA08;CGB-BSLJ-0;Super Doll Licca-chan - Kisekae Daisakusen (Japan);True
8B437E964CA98E785010160160CF380A;CGB-BGLJ-0;Super Gals! Kotobuki Ran (Japan);False
B2FE715038778210C0C2C8DD06B2A11F;CGB-BGUJ-0;Super Gals! Kotobuki Ran 2 - Miracle Getting (Japan);True
8040970140B2E728A0078504C2BCD908;CGB-AHYJ-0;Super Mario Bros. Deluxe (Japan) (NP);True
EC764E03228D212CA794AC0B9DF62857;CGB-AHYP-0;Super Mario Bros. Deluxe (USA, Europe);True
1FD75C2B798C04ACD4B99AD2F1006280;CGB-AHYP-1;Super Mario Bros. Deluxe (USA, Europe) (Rev A);False
B5A71128227F5BC953FD55CB0025807F;CGB-AHYP-2;Super Mario Bros. Deluxe (USA, Europe) (Rev B);True
5D4CDBF3B54B6857C29CB24EBFAF2470;CGB-BHAJ-0;Super Me-Mail GB - Me-Mail Bear no Happy Mail Town (Japan);True
C259CF18B489D1DDECB4B7A04FEDFD2E;CGB-VPFJ-0;Super Real Fishing (Japan) (Rumble Version);True
6C7DC7CE74088A9E42A6FB8D98A67714;CGB-BSUJ-0;Super Robot Pinball (Japan);True
D710CD23E7E38023297D04E935DBEBAE;DMG-AL6J-0;Super Robot Taisen - Link Battler (Japan) (SGB Enhanced) (GB Compatible);False
DC640627128579EE52C3FB0FF38A96F0;CGB-BSXP-0;Supercross Freestyle (Europe) (En,Fr,De,Es,It);False
B9BC4621F069F59E22EEE05EEB6503CD;CGB-AXWP-0;Supreme Snowboarding (Europe) (En,Fr,De);False
07D4DF7A1C93F5BEF617E5A90B9EDEE2;DMG-AVKE-0;Survival Kids (USA) (SGB Enhanced) (GB Compatible);True
37938C96F34C9BE568095F868FF71D1C;DMG-AVKJ-0;Survival Kids - Kotou no Boukensha (Japan) (SGB Enhanced) (GB Compatible);True
9D2F7E1AC30A46456A841C264963E5EA;DMG-B2VJ-0;Survival Kids 2 - Dasshutsu!! Futago-Jima! (Japan) (SGB Enhanced) (GB Compatible);False
54051BC19CE1C0301710D7845717DBAD;CGB-AXRP-0;Suzuki Alstare Extreme Racing (Europe) (En,Fr,De,Es,It,Nl);True
8DC38A2906306949576E60B8D4BABC5F;DMG-AUBJ-0;Sweet Ange (Japan) (SGB Enhanced) (GB Compatible);True
C53D2F538F6A5F421C87F935A42AA912;CGB-BSWD-0;Swing (Germany);False
3A00468EA1520A57F23F88D43CF8C067;CGB-BSVP-0;SWIV (Europe) (En,Fr,De,Es,It);True
5B250AB006A50301F29E74551531BD7F;DMG-ALVJ-0;Sylvanian Families - Otogi no Kuni no Pendant (Japan) (SGB Enhanced) (GB Compatible);True
F16C1E8B98E0DBE969214FE3DF4562D1;CGB-BLVJ-0;Sylvanian Families 2 - Irozuku Mori no Fantasy (Japan);False
816CE6275D9D5C78B8497E8D0B6A9ECE;CGB-BL3J-0;Sylvanian Families 3 - Hoshi Furu Yoru no Sunadokei (Japan);True
08130CB33FE270321D04D056B85D2037;DMG-BMKJ-0;Sylvanian Melodies - Mori no Nakama to Odori Masho! (Japan) (SGB Enhanced) (GB Compatible);False
88E01DB4AEE70B3C48324F991D149A2A;DMG-AYRP-0;Sylvester and Tweety - Breakfast on the Run (Europe) (En,Fr,De,Es,It,Nl) (GB Compatible);True
89F251B40B2420AE1DDE4D22CA01ED72;DMG-ALUP-0;Tabaluga (Germany) (GB Compatible);False
E49185B5B5268F17A923A459E84BED0D;DMG-BTSJ-0;Taisen Tsumeshougi (Japan) (NP) (GB Compatible);True
B59FA772B15A07F44110D5B7AA24B424;DMG-BJBJ-0;Taito Memorial - Bubble Bobble (Japan) (SGB Enhanced) (GB Compatible);True
A11802247B7F38F508F71CB257FF76AB;DMG-BJCJ-0;Taito Memorial - Chase H.Q. - Secret Police (Japan) (SGB Enhanced) (GB Compatible);True
A3C65D746E0E171843E9013E8D8E1021;DMG-AN6J-0;Tales of Phantasia - Narikiri Dungeon (Japan) (SGB Enhanced) (GB Compatible);True
E3EDBFE8ABA5DD198A9E2E0F0141785B;DMG-BDHJ-0;Tanimura Hitoshi Ryuu Pachinko Kouryaku Daisakusen - Don Quijote ga Iku (Japan) (SGB Enhanced) (GB Compatible);False
410652F95C575FFDE3312E24C754DD2A;CGB-ATHF-0;Tarzan (France);False
9D3E582F7A50CD50F37C848BA24EE382;CGB-ATHD-0;Tarzan (Germany);False
1473FA5D4A50760DBDB45CC1232C8B4B;CGB-BTHJ-0;Tarzan (Japan);True
55FEA8E7BE17975374AB24518BD83171;CGB-ATHP-0;Tarzan (USA, Europe);True
400D3090F58E68E3FC7D186C370C74BE;CGB-BT2F-0;Taxi 2 (France);True
72B6216FE3094D7798A359B9A4CDF7ED;CGB-BXIF-0;Taxi 3 (France);False
6902207E70E62FB38A07F49FCEE77929;DMG-AVZP-0;Tazmanian Devil - Munching Madness (Europe) (En,Fr,De,Es,It) (GB Compatible);False
7B671745F13BCC3ABAA2D9351FC22F8F;DMG-ATIE-0;Tazmanian Devil - Munching Madness (USA) (En,Fr,De,Es,It) (GB Compatible);True
5130D3EC4A93ACB84E3F2C3590A0E5A6;CGB-BTUE-0;Tech Deck Skateboarding (USA, Europe);True
4A1EEFB91466FD1A2368617D4E697C30;CGB-BTEE-0;Test Drive 2001 (USA);True
CFA42DE596FAAEB161BEA96D3F6B9E6A;DMG-AW6P-0;Test Drive 6 (Europe) (En,Fr,De,Es,It) (GB Compatible);True
4A07F33107D47D904F80C53D0E857605;DMG-AW6E-0;Test Drive 6 (USA) (GB Compatible);True
4DF8D03BB1853F949CF4A99DFFD21362;CGB-BTDE-0;Test Drive Cycles (USA);True
ADB95251CFD973F8245E6A869925D6DA;CGB-B24E-0;Test Drive Le Mans (USA) (En,Fr,Es);True
9F88BDC053B035240FF1478CA11E7C23;DMG-VQ3E-0;Test Drive Off-Road 3 (USA) (Rumble Version) (SGB Enhanced) (GB Compatible);True
8339E84709EA33723FD11ED2F3E1ABEE;CGB-AT7J-0;Tetris Adventure - Susume Mickey to Nakama-tachi (Japan);True
65973D7A1446346294F8CA9D2D1B7E66;DMG-ATEA-0;Tetris DX (World) (SGB Enhanced) (GB Compatible);True
AB38E871B66EE8AD1BB8EA7D92934FD1;CGB-A33X-0;TG Rally 2 (Europe);False
BD34182264A2F503D4E6982718D3BB6D;DMG-AAFP-0;Three Lions (Europe) (En,Fr,De,Es,It,Nl,Sv) (GB Compatible);True
5164521245F41B0F3A51CFFE0704D21D;CGB-BTNP-0;Thunderbirds (Europe);True
543FE119633338174899829B6D4C571F;CGB-BTNX-0;Thunderbirds (Europe) (En,Fr,De,Es,It);False
C58361B88496E7AD0179B59122AFD687;DMG-AYGP-0;Tiger Woods PGA Tour 2000 (USA, Europe) (GB Compatible);False
8150A3978211939D367F48FFCD49F979;CGB-BT6P-0;Tintin in Tibet (Europe) (En,Fr,De,Es,It,Nl,Sv);True
8187BB1E84F676F110BDF2166B4498D2;CGB-BUSP-0;Tiny Toon Adventures - Buster Saves the Day (Europe) (En,Fr,De,Es,It);True
5A93ECB5781A3338C99E35BD06CC6127;CGB-BUSE-0;Tiny Toon Adventures - Buster Saves the Day (USA);True
F2F1E41F5843C54C35E731445D6A2BEB;CGB-BDQP-0;Tiny Toon Adventures - Dizzy's Candy Quest (Europe) (En,Fr,De,Es,It,Nl);True
D8595AF2C6A3DBB2659ACADBC9440515;CGB-BTWF-0;Titi - Le Tour du Monde en 80 Chats (France);True
3B2F918967698C3EEF1F04EF7CD5601A;DMG-BFXE-0;Titus the Fox to Marrakech and Back (Europe) (GB Compatible);True
3F45AAEB406C50D03FC6984908FCBFA5;DMG-BFXP-0;Titus the Fox to Marrakech and Back (USA) (GB Compatible);True
6B7D527D4B2062AC2BE2CAB73AEEBFE5;DMG-AFCE-0;TNN Outdoors Fishing Champ (USA) (SGB Enhanced) (GB Compatible);True
2348EA9E0C1041610115443165CF8F4F;CGB-BTCP-0;TOCA Touring Car Championship (USA, Europe);True
E1BF59102BCD5E3601F4B24B3E873FD2;CGB-B2TP-0;Toki Tori (USA, Europe) (En,Ja,Fr,De,Es);True
25AD12B8D2436D520057F12253F2D37D;DMG-AC7J-0;Tokimeki Memorial Pocket - Culture Hen - Komorebi no Melody (Japan) (SGB Enhanced) (GB Compatible);True
20B1ED1AE966B173C3A0F7F7F267E408;DMG-AS7J-0;Tokimeki Memorial Pocket - Sport Hen - Koutei no Photograph (Japan) (SGB Enhanced) (GB Compatible);True
2B77458EF761618D869EB1713D567AA4;DMG-BGBJ-0;Tokoro-san no Setagaya C.C. (Japan) (GB Compatible);True
FAC13870841C0F570FFF95B0C53A6E24;CGB-ATXP-0;Tom & Jerry (USA, Europe);False
57B59BC623B05385AB27A0D7E18295A1;CGB-BTJP-0;Tom and Jerry - Mousehunt (Europe) (En,Fr,De,Es,It);True
9B2D3DFD0F545B1AC8B10B25F9FBE56B;CGB-BTJE-0;Tom and Jerry - Mousehunt (USA) (En,Fr,Es);True
E43684F551FD471B7DD2D694748CDDE1;CGB-BTQP-0;Tom and Jerry in Mouse Attacks! (Europe) (En,Fr,De,Es,It,Nl,Da);True
7A826122CCC3818DCE9A8E8DB6D77EDB;CGB-BTQE-0;Tom and Jerry in Mouse Attacks! (USA);True
6E863B582BDDB6126BB63633F41BEFD8;CGB-AR6P-0;Tom Clancy's Rainbow Six (USA, Europe) (En,Fr,De);False
74B9B221C2B32147422144B327BD5F30;CGB-AT9P-0;Tomb Raider (USA, Europe) (En,Fr,De,Es,It);False
A0B4538F687FC61BC88F7EE111170355;CGB-B9TP-0;Tomb Raider - Curse of the Sword (USA, Europe);False
B5F00D021A370663458B346FAD6903CC;CGB-AXTP-0;Tonic Trouble (Europe) (En,Fr,De,Es,It,Nl);True
87422721DD67B96736861358C71D5A8B;CGB-BCZE-0;Tonka Construction Site (USA);True
618E8914445053D1BD0901AD5297F927;CGB-ATQP-0;Tonka Raceway (Europe);True
476902451BD5DA0F854A5C1681495B94;CGB-ATQE-0;Tonka Raceway (USA);False
E4E5488D10D69C4C12EB2A9A522FFC7B;CGB-VTQE-0;Tonka Raceway (USA) (Rumble Version);True
75BE6E3561908E705D9E790B34EDDB4D;CGB-BTFP-0;Tony Hawk's Pro Skater (USA, Europe);False
0454B25266D645990B63B5B406672DC2;CGB-BTGE-0;Tony Hawk's Pro Skater 2 (USA, Europe);False
365F913D6F2B0F44D87B7A347DAEA528;CGB-B3TP-0;Tony Hawk's Pro Skater 3 (USA, Europe);False
D9575286A0DA1DA5F6036F649024298C;CGB-AOIE-0;Toobin' (USA);True
91FD1E446EF8AF51080409B7940391E9;CGB-BSYP-0;Toonsylvania (Europe) (En,Fr,De,Es,It,Nl);False
F70756D7502B1374E05C7FCE48A4D283;CGB-BSYE-0;Toonsylvania (USA);True
4639D79E2E02A687A44D19D9C9C3C28A;CGB-BT9P-0;Tootuff (Europe) (En,Fr,De,Es,It,Nl);True
B3F1A058F5702384AF5E5D79EE855824;CGB-VGRJ-0;Top Gear Pocket (Japan) (En) (Rumble Version);False
809251D6205BC712211FBCAB55190A3A;CGB-VGRE-0;Top Gear Pocket (USA) (Rumble Version);True
84EE1AC070C9695B6D422ADB5525DB85;CGB-V33J-0;Top Gear Pocket 2 (Japan) (Rumble Version);False
7D9585C947A7637703FB8CCD6A691ED7;CGB-A33E-0;Top Gear Pocket 2 (USA);True
B173870C83682E97FCC43B6D3EE9AC7F;CGB-VGRP-0;Top Gear Rally (Europe) (Rumble Version);False
0A1CF1904C87B60308C404D93BAB2702;CGB-A33P-0;Top Gear Rally 2 (Europe);True
E8B4A4231325ADC851229BBDE40D2284;CGB-BICP-0;Top Gun - Fire Storm (USA, Europe) (En,Fr,De,Es,It,Nl);False
4B497DFA757C4C54C67089507A71A715;CGB-AO3P-0;Total Soccer 2000 (Europe) (En,Fr,De,Es,It,Nl);True
D952041D1970551EE4BEDBE341556E6F;DMG-APHJ-0;Totsugeki! Papparatai (Japan) (SGB Enhanced) (GB Compatible);True
30F38B2BE2450F14838A98C5711E303B;CGB-BHTJ-0;Tottoko Hamutarou - Tomodachi Daisakusen Dechu (Japan);False
5563E6E09898599A781750D9CE9F0259;CGB-BHTJ-1;Tottoko Hamutarou - Tomodachi Daisakusen Dechu (Japan) (Rev A);False
32F31220DD01F329BE0279E6F5CD6BFF;CGB-B86J-0;Tottoko Hamutarou 2 - Hamu-chan Zu Daishuugou Dechu (Japan);False
0D7BCA4E08D522493491484896F7F3CC;CGB-ALHP-0;Towers - Lord Baniff's Deceit (USA, Europe);True
EF032B6F603B3A290A91D40CB9C4B3E6;DMG-AOQP-0;Toy Story 2 (USA, Europe) (SGB Enhanced) (GB Compatible);False
