MD5;Name (No-Intro);Size;Dump Type;Good Dump;Date;Datter;Cart Serial;PCB;ROM Serial;Stamp
70739BD1B6EB0ECB06FE5954F94D74FC;Billy Bob's Huntin' 'n' Fishin' (USA, Europe);1048576;Trusted Dump;TRUE;10 09 2010;Tauwasser;CGB-AHZP-EUR;DMG-A07-01;CGB-AHZP-0;;
06545852ED3F3CD018C95F6D3C5FBBEE;Biohazard Gaiden (Japan);2097152;Third Party;TRUE;10 02 2011;kazumi213;CGB-BIOJ-JPN;;;;
B3347B3219A7183697E83655F4628827;Bionic Commando - Elite Forces (USA, Australia);2097152;Trusted Dump;TRUE;11 11 2012;BigFred;AV4P;;;;
A30B8E40344BCFBEB08110C79DE4AF14;Black Bass - Lure Fishing (USA, Europe) (GB Compatible);1048576;Trusted Dump;TRUE;10 09 2010;Tauwasser;DMG-ALFP-EUR;DMG-A07-01;DMG-ALFP-0;;
69B87B5555A44BCABA30B3F4A53275D8;Black Onyx, The (Japan);1048576;Third Party;TRUE;01 01 1990;root;CGB-BBOJ-JPN;;;;
6B3CEB7BB280C0C0CB7543FE33925CB7;Blade (USA, Europe);1048576;Trusted Dump;TRUE;10 09 2010;Tauwasser;CGB-BLEP-EUR;DMG-A18-01;CGB-BLEP-0;;
756664AA0C9418B200946AA4E1DDDF53;Blaster Master - Enemy Below (USA, Europe) (SGB Enhanced) (GB Compatible);1048576;Trusted Dump;TRUE;12 10 2010;root;DMG-AEHP-EUR;;;0;
6AF9BB4957485A0F5CEBC9B44E805392;Blue's Clues - Blue's Alphabet Book (USA);1048576;Third Party;TRUE;01 01 1990;root;CGB-BALE-USA;;;;
8907AAB5ACF0ED74753D6F573E81BE91;Boarder Zone (USA);2097152;Third Party;TRUE;01 01 1990;root;CGB-AXWE-USA;;;;
AB3245958E1DDEA3209841C62CA8448E;Suske en Wiske - De Tijdtemmers ~ Bob et Bobette - Les Dompteurs du Temps (Europe) (Fr,Nl);524288;Trusted Dump;TRUE;10 09 2010;Tauwasser;CGB-BBQP-FAH;DMG-A07-01;CGB-BBQP-0;;
19B640026DA40602272559D1ED35BBBA;Bob the Builder - Fix it Fun! (Europe) (En,Fr,De,Es,Nl);1048576;Third Party;TRUE;01 01 1990;root;CGB-BOBP-NOE;;;;
D7B8309532D3316447A9202CB2F19018;Bob the Builder - Fix it Fun! (Europe) (En,Fr,It);1048576;Trusted Dump;TRUE;12 09 2010;root;CGB-BOBY-EUR;;CGB-BOBY-0;;
65DDB5E5DB1B3F932D44A28C802E63CC;Bob the Builder - Fix it Fun! (Europe) (En,Sv,No,Da,Fi);1048576;Trusted Dump;TRUE;12 09 2010;root;CGB-BOBX-SCN;;CGB-BOBX-0;;
215988E7A70CFBD0F45FE5C247EE0C55;Bob the Builder - Fix it Fun! (USA);1048576;Third Party;TRUE;01 01 1990;root;CGB-BOBE-USA;;;;
29C545699436AB55EF3F801D9C4498B0;Boku no Camp-jou (Japan);2097152;Third Party;TRUE;01 01 1990;root;CGB-BDPJ-JPN;;;;
245C759EFFDA3CF83E2CAF274C93C8AA;Bokujou Monogatari GB2 (Japan) (GB Compatible);2097152;Trusted Dump;TRUE;09 03 2014;BigFred;DMG-A37J-JPN;;;;
245C759EFFDA3CF83E2CAF274C93C8AA;Bokujou Monogatari GB2 (Japan) (GB Compatible);2097152;Trusted Dump;TRUE;03 04 2014;Tauwasser;DMG-A37J-JPN;DMG-A03-01;DMG-A37J-0;34;
CF364669FE4197209FDE5D0C32713D53;Bokujou Monogatari GB3 - Boy Meets Girl (Japan);2097152;Trusted Dump;TRUE;02 05 2015;xuom2;CGB-BWAJ-JPN;;;;
54C8522C1D924A05BB05AC6673F023E6;Bomber Man Max - Ain Version (Japan);2097152;Third Party;TRUE;27 11 2010;kazumi213;CGB-BBPJ-JPN;;;;
C987F711DFB9CBA8DC1174219877360F;Bomberman Max - Blue Champion (USA);2097152;Trusted Dump;TRUE;02 02 2013;Tauwasser;CGB-A8BE-USA;DMG-A08-01;;;
C720432FE26CEFBB5B177920CE20CD80;Bomber Man Max - Hikari no Yuusha (Japan);2097152;Third Party;TRUE;27 11 2010;kazumi213;CGB-A8BJ-JPN;;;;
1757723CF346BE2CEA58D0FC4ED4CFA9;Bomberman Max - Red Challenger (USA);2097152;Trusted Dump;TRUE;02 02 2013;Tauwasser;CGB-A7BE-USA;DMG-A08-01;;;
1757723CF346BE2CEA58D0FC4ED4CFA9;Bomberman Max - Red Challenger (USA);2097152;Third Party;TRUE;02 07 2017;BigFred;CGB-A7BE-USA;DMG-A08-01;CGB-A7BE-0;22;
76C04694DB94B72AFA78DD6612DFE4A9;Bomber Man Max - Yami no Senshi (Japan);2097152;Third Party;TRUE;27 11 2010;kazumi213;CGB-A7BJ-JPN;;;;
E6F36322946499F2F55B724C3DB916CD;Bomberman Quest (Europe) (En,Fr,De) (SGB Enhanced) (GB Compatible);2097152;Trusted Dump;TRUE;01 01 1990;root;DMG-AQVP-EUR;;;;
632793107D6A279A2F38236955353906;Bomber Man Quest (Japan) (SGB Enhanced) (GB Compatible);1048576;Trusted Dump;TRUE;28 03 2013;Tauwasser;DMG-AB5J-JPN;DMG-DFCN-20;DMG-AB5J-0;22;
AD358F284C3303DB01212016ED3944D5;Bomberman Quest (USA) (SGB Enhanced) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-AVQE-USA;;;;
D0C6FFC3602D91C0B2B1B0461553DE33;Bomberman Selection (Korea);1048576;Trusted Dump;TRUE;12 09 2010;Tauwasser;CGB-B2CK-KOR;DMG-M-BFAN-20;CGB-B2CK-0;;
D0C6FFC3602D91C0B2B1B0461553DE33;Bomberman Selection (Korea);1048576;Trusted Dump;TRUE;08 06 2013;Tauwasser;CGB-B2CK-KOR;DMG-M-BFAN-20;CGB-B2CK-0;22;
889E643C52CA6916A4948F4D1B8B955B;Bouken! Dondoko-tou (Japan);2097152;Third Party;TRUE;07 01 2010;fuzzball;CGB-BDVJ-JPN;;;;
339D4C36FBA10397018040E0A4CD1F94;Brave Saga - Shinshou Astaria (Japan);2097152;Third Party;TRUE;01 01 1990;root;;;;;
339D4C36FBA10397018040E0A4CD1F94;Brave Saga - Shinshou Astaria (Japan);2097152;Third Party;TRUE;31 03 2018;Tauwasser;CGB-BBSJ-JPN;DMG-A03-10;CGB-BBSJ-0;41;
49561C4082206A7E5D5CA2032BE81EED;Buffy the Vampire Slayer (USA, Europe);1048576;Trusted Dump;TRUE;01 01 1990;root;CGB-BVSP-EUR;;;;
49561C4082206A7E5D5CA2032BE81EED;Buffy the Vampire Slayer (USA, Europe);1048576;Trusted Dump;TRUE;11 09 2010;Tauwasser;CGB-BVSP-EUR;DMG-A07-01;CGB-BVSP-0;;
49561C4082206A7E5D5CA2032BE81EED;Buffy the Vampire Slayer (USA, Europe);1048576;Trusted Dump;TRUE;06 11 2016;Tauwasser;CGB-BVSP-EUR-1;DMG-A07-01;CGB-BVSP-0;22;
549B54077FD122943E076F4C2350BE05;Bug's Life, A (Europe) (SGB Enhanced) (GB Compatible);1048576;Trusted Dump;TRUE;01 01 1990;root;DMG-APXP-EUU;;;;
64D2D5DF9D0E5035EF549A189FBDB475;Bug's Life, A (USA) (SGB Enhanced) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-APXE-USA;;;;
D5A558F3F63771AC1E40D53976E090EF;Bugs Bunny & Lola Bunny - Operation Carrots (Europe) (En,Fr,De,Es,It,Nl) (GB Compatible);1048576;Trusted Dump;TRUE;01 01 1990;root;DMG-ABLP-FRA;;;;
8D4E41EB71DDA41EF945512EB3B53FB3;Bugs Bunny - Crazy Castle 3 (Japan) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-AB6J-JPN;;;;
2EBF6F830013D8702EEBF93955DB52D5;Bugs Bunny - Crazy Castle 3 (USA, Europe) (GB Compatible);1048576;Trusted Dump;TRUE;11 09 2010;Tauwasser;DMG-AB6P-EUR;DMG-A07-01;DMG-AB6P-0;;
2EBF6F830013D8702EEBF93955DB52D5;Bugs Bunny - Crazy Castle 3 (USA, Europe) (GB Compatible);1048576;Trusted Dump;TRUE;28 03 2013;Tauwasser;DMG-AB6P-AUS;DMG-A07-01;DMG-AB6P-0;0;
C8FAFCBB7A673765ADE44B404B734A92;Bugs Bunny in Crazy Castle 4 (Europe);1048576;Trusted Dump;TRUE;01 01 1990;root;CGB-AO4P-EUU-1;;;;
C8FAFCBB7A673765ADE44B404B734A92;Bugs Bunny in Crazy Castle 4 (Europe);1048576;Trusted Dump;TRUE;12 10 2010;root;CGB-AO4P-EUU-1;;;22;
30567B9D1CF0881FEE0E15CDFDC250DA;Bugs Bunny in Crazy Castle 4 (Japan);1048576;Third Party;TRUE;01 01 1990;root;CGB-AO4J-JPN;;;;
0877A4B1765287C5B50EA53A47A1D7AD;Bugs Bunny in Crazy Castle 4 (USA);1048576;Third Party;TRUE;01 01 1990;root;CGB-AO4E-USA;;;;
1CFA8223F124F56CCA9C8BC2C661A21D;Bundesliga Stars 2001 (Germany);1048576;Trusted Dump;TRUE;15 02 2014;Tauwasser;CGB-BSJD-NOE;DMG-A07-01;CGB-BSJD-0;0;
7BBD65416CED257DA963FAA58536CF84;Burai Senshi Color (Japan);1048576;Third Party;TRUE;01 01 1990;root;CGB-AZYJ-JPN;;;;
A9A4D4DB13B2C35F0E260BF067087055;Burger Burger Pocket (Japan) (SGB Enhanced) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-ABNJ-JPN;;;;
A7A083BD154392A188DC8ED62C145EA4;Burger Paradise International (Japan);1048576;Third Party;TRUE;01 01 1990;root;CGB-AEYJ-JPN;;;;
DC835FA5664AA83FF90DC2FF6CC83F24;Bust-A-Move 4 (USA, Europe) (GB Compatible);524288;Trusted Dump;TRUE;11 11 2012;BigFred;AA4P;;;;
E98124B30408C00786068387353E39E5;Bust-A-Move Millennium (USA, Europe);1048576;Trusted Dump;TRUE;01 01 1990;root;CGB-BANP-EUR;;;;
560E27A4D80B88280D8AD7358467C301;Buzz Lightyear of Star Command (USA, Europe);524288;Trusted Dump;TRUE;11 09 2010;Tauwasser;CGB-BUZP-UKV;DMG-A07-01;CGB-BUZP-0;;
64396458BB3A82F26F522E85291B5FC5;Caesars Palace II (USA, Europe);1048576;Trusted Dump;TRUE;11 09 2010;Tauwasser;CGB-AI2P-EUR;DMG-A06-01;CGB-AI2P-0;;
3DD6B4DD7DA7F2B412F92C2509B9F1DF;Cannon Fodder (Europe) (En,Fr,De,Es,It);4194304;Third Party;TRUE;01 01 1990;root;CGB-BCFP-EUR;;;;
762D6C94874D8AC894AD100C0A4B50AB;Cannon Fodder (USA) (En,Fr,De,Es,It);4194304;Trusted Dump;TRUE;12 09 2010;root;CGB-BCFE-USA;;CGB-BCFE-0;;
542543461273C69E6966D2599F382ECA;Captain Buzz Lightyear - Star Command (Germany);524288;Trusted Dump;TRUE;25 01 2014;Tauwasser;CGB-BUZD-NOE;DMG-A07-01;CGB-BUZD-0;19;
049DA443C6BD96A0365CBC68B7D0E2EB;Cardcaptor Sakura - Itsumo Sakura-chan to Issho (Japan) (GB Compatible);524288;Third Party;TRUE;01 01 1990;root;DMG-AM7J-JPN;;;;
D054A2C3A5F203E9930D8C4B88CD6A33;Cardcaptor Sakura - Itsumo Sakura-chan to Issho (Japan) (Rev A) (GB Compatible);524288;Third Party;TRUE;01 01 1990;root;DMG-AM7J-JPN;;;;
3A998A2EC99C89696C9B23BBBD87F116;Cardcaptor Sakura - Tomoeda Shougakkou Daiundoukai (Japan);2097152;Third Party;TRUE;01 01 1990;root;CGB-BS7J-JPN;;;;
2A3A4D83902EE2AF1890433C50D2809C;Carl Lewis Athletics 2000 (Europe) (En,Fr,De,Es,It,Nl);1048576;Third Party;FALSE;01 01 1990;root;;;;;
67F1A15025B979833F4C5AA0EF561954;Carl Lewis Athletics 2000 (Europe) (En,Fr,De,Es,It,Nl);1048576;Trusted Dump;TRUE;10 10 2010;root;CGB-BCLP-EUR;;;22;
67F1A15025B979833F4C5AA0EF561954;Carl Lewis Athletics 2000 (Europe) (En,Fr,De,Es,It,Nl);1048576;Trusted Dump;TRUE;25 01 2014;Tauwasser;CGB-BCLP-EUR;DMG-A06-01;CGB-BCLP-0;1;
4A58B26EF9624192AFE5542F790CDB01;Carmageddon - Carpocalypse Now (Germany);2097152;Trusted Dump;TRUE;25 01 2014;Tauwasser;CGB-AKWD-NOE;DMG-A09-01;CGB-AKWD-0;12;
F73C5CC4935EDE64F5B2D62754C90262;Carmageddon - Carpocalypse Now (USA, Europe) (En,Fr,Es,It);2097152;Trusted Dump;TRUE;01 01 1990;root;CGB-AKWP-EUR;;;;
F73C5CC4935EDE64F5B2D62754C90262;Carmageddon - Carpocalypse Now (USA, Europe) (En,Fr,Es,It);2097152;Trusted Dump;TRUE;11 09 2010;Tauwasser;CGB-AKWE-USA;DMG-A09-01;CGB-AKWP-0;;
BA199806FD4F5AF5F76FD9C1515B299D;Casper (Europe) (En,Es,It);1048576;Trusted Dump;TRUE;12 09 2010;root;CGB-AF9X-EUU;;CGB-AF9X-0;;
FDF70472390282FE62765A0838318E52;Casper (Europe) (En,Fr,De);1048576;Third Party;TRUE;01 01 1990;root;CGB-AF9P-EUR;;;;
E99687D3558FD7FC4AF702EA1ABD9957;Casper (USA);1048576;Third Party;TRUE;01 01 1990;root;CGB-AF9E-USA;;;;
046AF13647ED4777510AA86FCB753BF9;Caterpillar Construction Zone (USA, Europe) (GB Compatible);1048576;Trusted Dump;TRUE;11 11 2012;BigFred;AR4P;;;;
482A7FE10C3E3D10127BBB08447A15CB;Catwoman (Europe);1048576;Third Party;TRUE;01 01 1990;root;CGB-A3CP-EUR;;;;
2692494CEF091B908B02C9046BDD876C;Catwoman (USA);1048576;Third Party;TRUE;01 01 1990;root;CGB-A3CE-USA;;;;
349AEBF94C9AE3E1DCE9D2A01894BAE8;Catz - Your Virtual Petz Palz (Europe);1048576;Third Party;TRUE;01 01 1990;root;CGB-AZCP-EUR;;;;
695E4A82D1A97859365E3B5D5BA28E8C;Catz - Your Virtual Petz Palz (USA);1048576;Third Party;TRUE;01 01 1990;root;CGB-AZCE-USA;;;;
54F81E8D2232AF2503E0E03EEEEB39CE;Centipede (Europe) (En,Fr,De,Es,It,Nl) (GB Compatible);524288;Trusted Dump;TRUE;25 01 2014;Tauwasser;DMG-AC5P-EUR;DMG-A07-01;DMG-AC5P-0;34;
6815EC13F522FD65637BE46220371704;Centipede (USA) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-AC5E-USA;;;;
63942B9B7FF673988FDBFBE8E1FDFC78;Championship Motocross 2001 featuring Ricky Carmichael (USA, Europe);1048576;Trusted Dump;TRUE;06 09 2012;BigFred;CGB-BCMP-EUR;DMG-A07-01;CGB-BCMP-0;;
FC03E910EC8028A30F15FEEE2243D9CB;Chase H.Q. - Secret Police (Europe) (SGB Enhanced) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-AH9P-EUR;;;;
FF92E59C47A990815BC548E5E253C390;Chase H.Q. - Secret Police (USA) (SGB Enhanced) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-AH9E-USA;;;;
628804DB7252B7BB5A51F6AAEA4B7077;Checkmate (Japan) (En,Ja) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-ACZJ-JPN;;;;
94F4306CB0C27686661E37A96EEF730B;Chee-Chai Alien (Japan) (Rumble Version);4194304;Trusted Dump;TRUE;28 03 2013;Tauwasser;CGB-VCAJ-JPN;DMG-A12-10;CGB-VCAJ-0;34;
F0AE420D6CE590BAAC5B2CA03F4B2BA6;Chessmaster (USA, Europe) (GB Compatible);1048576;Trusted Dump;TRUE;01 01 1990;root;DMG-AC9P-EUR;;;;
8347EFB46014904144D40510D5C9FA05;Chi to Ase to Namida no Koukou Yakyuu (Japan);1048576;Third Party;TRUE;01 01 1990;root;CGB-BBJJ-JPN;;;;
E77BBFC1FFB3C846752410A371E098CE;Chibi Maruko-chan - Go Chounai Minna de Game Da yo! (Japan);1048576;Third Party;TRUE;13 02 2010;kazumi213;CGB-BCNJ-JPN;;;;
BDA8C4E5E18070924261823E5FCA655C;Chicken Run (USA, Europe) (En,Fr,De,Es,It);1048576;Trusted Dump;TRUE;11 09 2010;Tauwasser;CGB-BCKP-EUR;DMG-A07-01;CGB-BCKP-0;;
EFA5853DDAE4AB47301B2CA0416583A9;Chiki Chiki Machine Mou Race (Japan);1048576;Trusted Dump;TRUE;10 10 2010;root;CGB-AW9J-JPN;;;;
3611927BE3C7835C594120C4BFDD8D31;Choro Q - Hyper Customable GB (Japan) (SGB Enhanced) (GB Compatible);2097152;Trusted Dump;TRUE;23 08 2014;BigFred;DMG-ACQJ-JPN;;DMG-ACQJ-0;;
83F1B6F79B8F0FECC4427EFC9FA7D732;Classic Bubble Bobble (Europe) (SGB Enhanced) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-AVWP-EUR;;;;
4BC8467ED91A94BA23648706B551CEF5;Classic Bubble Bobble (USA) (SGB Enhanced) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-AVWE-USA;;;;
8FBC58CE16CC0C571EB43A8038C97E83;Colin McRae Rally (Europe);2097152;Third Party;TRUE;01 01 1990;root;CGB-BCOP-EUR;;;;
59DBF67358B671E2C8DCD9F89EBAF378;Columns GB - Tezuka Osamu Characters (Japan) (SGB Enhanced) (GB Compatible);524288;Third Party;TRUE;01 01 1990;root;DMG-AOYJ-JPN;;;;
4D3E8BF64B69EB56C5F1786CEF422C59;Command Master (Japan);2097152;Trusted Dump;TRUE;28 03 2013;Tauwasser;CGB-KCEJ-JPN;DMG-A47-01;CGB-KCEJ-0;0;
94D2AA3FBDA301F9C0D0C16E00743183;Commander Keen (USA, Europe);1048576;Trusted Dump;TRUE;12 10 2010;root;CGB-BCBP-EUR-1;;;;
94D2AA3FBDA301F9C0D0C16E00743183;Commander Keen (USA, Europe);1048576;Trusted Dump;TRUE;12 10 2010;root;CGB-BCBP-EUR;;;7;
94D2AA3FBDA301F9C0D0C16E00743183;Commander Keen (USA, Europe);1048576;Trusted Dump;TRUE;08 03 2014;BigFred;CGB-BCBE-USA;;;;
FEE6336F969C9E72E9B78BE53D512C1E;Conker's Pocket Tales (USA, Europe) (En,Fr,De) (SGB Enhanced) (GB Compatible);2097152;Trusted Dump;TRUE;11 09 2010;Tauwasser;DMG-ACRP-EUR;DMG-A08-01;DMG-ACRP-0;;
FEE6336F969C9E72E9B78BE53D512C1E;Conker's Pocket Tales (USA, Europe) (En,Fr,De) (SGB Enhanced) (GB Compatible);2097152;Trusted Dump;TRUE;12 10 2010;root;DMG-ACRP-EUR;;;20;
FEE6336F969C9E72E9B78BE53D512C1E;Conker's Pocket Tales (USA, Europe) (En,Fr,De) (SGB Enhanced) (GB Compatible);2097152;Trusted Dump;TRUE;25 01 2014;BigFred;DMG-ACRP-EUR;DMG-A08-01;DMG-ACRP-0;22;
FEE6336F969C9E72E9B78BE53D512C1E;Conker's Pocket Tales (USA, Europe) (En,Fr,De) (SGB Enhanced) (GB Compatible);2097152;Trusted Dump;TRUE;08 03 2014;BigFred;DMG-ACRE-USA;;;;
5A7673F1E61CD707BDC880FF76396A3D;Cool Bricks (Europe) (En,Fr,De,Es,It);1048576;Third Party;TRUE;01 01 1990;root;CGB-BOGP-EUR;;;;
3355DC278915F314E263BA0A8E91C8F7;Cool Hand (Europe) (En,Fr,De) (GB Compatible);524288;Third Party;TRUE;01 01 1990;root;DMG-ACWP-EUU;;;;
D6311339384CB70C35975C8D30A1CD98;Crazy Bikers (Europe);1048576;Third Party;TRUE;01 01 1990;root;CGB-AMHP-EUR;;;;
0552078F981C2EF3977F2DFEEE19510A;Croc (USA, Europe);1048576;Trusted Dump;TRUE;27 12 2012;BigFred;CGB-BRCP-EUR;DMG-A07-01;CGB-BRCP-0;;
03A8BCAB4B2975FA2D850D18C728EA9C;Croc 2 (USA, Europe);1048576;Trusted Dump;TRUE;12 10 2010;root;CGB-BK2P-EUR;;;;
B4DA49116EAF8E63D5DD912BC8DA33F4;Cross Country Racing (Europe) (En,Fr,De) (SGB Enhanced) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-ARLP-EUR;;;;
986BCB950DF452ADE78FFF94A83C56F3;Cross Hunter - Monster Hunter Version (Japan);4194304;Third Party;TRUE;01 01 1990;root;CGB-BC8J-JPN;;;;
D31BAD86D4C8397C85ECF1C8338AFE66;Cross Hunter - Treasure Hunter Version (Japan);4194304;Third Party;TRUE;01 01 1990;root;CGB-BC7J-JPN;;;;
6CF89F96AF36735E4F26247F93767AFE;Cross Hunter - X Hunter Version (Japan);4194304;Third Party;TRUE;01 01 1990;root;CGB-BC9J-JPN;;;;
3AF0CF37EADD6E98FDC43D4B3967C966;Cruis'n Exotica (USA);2097152;Third Party;TRUE;01 01 1990;root;CGB-BXOE-USA;;;;
F36A0ED25A601C039B1171D9DAF241D6;Crystalis (USA);2097152;Trusted Dump;TRUE;09 03 2014;BigFred;CGB-AYJE-USA;;;;
9EB8BE5600D2408352BF9EF32B91D1DF;Cubix - Robots for Everyone - Race 'n Robots (USA) (En,Fr,De,Es,It);1048576;Third Party;TRUE;01 01 1990;root;CGB-BCXE-USA;;;;
7A36423EC39604D7043336AF71145010;CyberTiger (USA, Europe);1048576;Trusted Dump;TRUE;11 09 2010;Tauwasser;CGB-BCTP-UKV;DMG-A07-01;CGB-BCTP-0;22;
7A36423EC39604D7043336AF71145010;CyberTiger (USA, Europe);1048576;Trusted Dump;TRUE;12 10 2010;root;CGB-BCTP-UKV;;;;
2082A3C919F07C076AA7DE6363544536;Cyborg Kuro-chan - Devil Fukkatsu (Japan);1048576;Trusted Dump;TRUE;02 05 2015;xuom2;CGB-BSKJ-JPN;;;;
3C6C0BF27C82EEA13DFC9697E0CACF57;Cyborg Kuro-chan 2 - White Woods no Gyakushuu (Japan);1048576;Trusted Dump;TRUE;13 09 2014;BigFred;CGB-BSBJ-JPN;;;;
B250EE7CE8D2EAAE25379723E054516C;Daa! Daa! Daa! - Totsuzen Card de Battle de Uranai de! (Japan);1048576;Third Party;TRUE;01 01 1990;root;;;;;
B250EE7CE8D2EAAE25379723E054516C;Daa! Daa! Daa! - Totsuzen Card de Battle de Uranai de! (Japan);1048576;Trusted Dump;TRUE;14 08 2017;xuom2;CGB-BDOJ-JPN;;;;
882A7B4D2CADEDD7ED2E21D22CA8F93D;Daffy Duck - Fowl Play (USA, Europe) (GB Compatible);1048576;Trusted Dump;TRUE;11 11 2012;BigFred;AD7P;;;;
AA0CCC0C4D2472B5FB657ABA003EFB81;Daffy Duck - Subette Koron de Oogane Mochi (Japan) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-A3SJ-JPN;;;;
57A7D3D3E7D67EC7D72DE5701D9227D8;Daikaijuu Monogatari - Poyon no Dungeon Room (Japan) (SGB Enhanced) (GB Compatible);2097152;Trusted Dump;TRUE;09 03 2014;BigFred;DMG-ADZJ-JPN;;;;
78959C37152E546C5C7C271AE418A453;Daikaijuu Monogatari - Poyon no Dungeon Room 2 (Japan);2097152;Third Party;TRUE;01 01 1990;root;;;;;
78959C37152E546C5C7C271AE418A453;Daikaijuu Monogatari - Poyon no Dungeon Room 2 (Japan);2097152;Trusted Dump;TRUE;07 02 2017;xuom2;CGB-BP2J-JPN;;;;
FF0001C209FC894C26B339A1519F38A6;Daikaijuu Monogatari - The Miracle of the Zone II (Japan) (SGB Enhanced) (GB Compatible);1048576;Trusted Dump;TRUE;02 05 2015;xuom2;DMG-AM6J-JPN;;;;
D1934B308085C92B2EE492FAA0D159C2;Daikatana (Europe) (En,Fr,It);1048576;Third Party;TRUE;01 01 1990;root;CGB-A22Y-EUU;;;;
037034765C049438B82B30BC1A551165;Daikatana (Europe) (Fr,De,Es);1048576;Third Party;TRUE;01 01 1990;root;CGB-A22X-EUR;;;;
5F5535BF79444EC15502DB9C81E58CED;Daikatana GB (Japan) (NP);1048576;Third Party;TRUE;01 01 1990;root;CGB-A22J-JPN;;;;
7455EA4FB9BC8AC752B4E43FD6864B7F;Daiku no Gen-san - Kachikachi no Tonkachi ga Kachi (Japan) (SGB Enhanced) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-BGNJ-JPN;;;;
C7CF1E919682B3EE613DD155CC12A15A;Dance Dance Revolution GB (Japan);2097152;Third Party;TRUE;01 01 1990;root;CGB-BDGJ-JPN;;;;
DBADA1FDFABA283BEDE36852843F5ED8;Dance Dance Revolution GB - Disney Mix (Japan);2097152;Third Party;TRUE;01 01 1990;root;CGB-BD7J-JPN;;;;
7F306F573CA9759FA2F7AA167CA2DD74;Dance Dance Revolution GB2 (Japan);2097152;Third Party;TRUE;01 01 1990;root;CGB-BD2J-JPN;;;;
3CED79AD60AB5195058D5D658550F04F;Dance Dance Revolution GB3 (Japan);2097152;Third Party;TRUE;01 01 1990;root;CGB-BD6J-JPN;;;;
ED517A9923865F4E4945CA4095313FE2;Dancing Furby (Japan) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;;;;;
ED517A9923865F4E4945CA4095313FE2;Dancing Furby (Japan) (GB Compatible);1048576;Third Party;TRUE;31 03 2018;Tauwasser;DMG-BFBJ-JPN;DMG-A06-01;DMG-BFBJ-0;13;
3DBEFE8C7CA45427696016902C2EE452;Data-Navi Pro Yakyuu (Japan);1048576;Third Party;TRUE;01 01 1990;root;CGB-A89J-JPN;;;;
1F669FBC8F7DD8FEE1AFEE6052A807D4;Data-Navi Pro Yakyuu 2 (Japan);1048576;Third Party;TRUE;01 01 1990;root;CGB-B8QJ-JPN;;;;
1E062837D15D5E4E43BB2253207115AE;Dave Mirra Freestyle BMX (USA, Europe);1048576;Trusted Dump;TRUE;01 01 1990;root;CGB-BMXP-EUR;;;;
1E062837D15D5E4E43BB2253207115AE;Dave Mirra Freestyle BMX (USA, Europe);1048576;Trusted Dump;TRUE;01 01 1990;root;CGB-BMXE-USA;;;;
745821122E423C09308AB2A97D645E20;David Beckham Soccer (Europe) (En,Fr,De,Es,It);1048576;Third Party;TRUE;01 01 1990;root;CGB-BJ2P-EUR;;;;
8E7298D92BD4EAEC572A7F1BCB223200;Deadly Skies (Europe) (En,Fr,De);1048576;Trusted Dump;TRUE;25 01 2014;Tauwasser;CGB-BDLP-EUR;DMG-A07-01;CGB-BDLP-0;34;
793C57F58D4E9C92088C333B129D1C7E;Dear Daniel no Sweet Adventure - Kitty-chan o Sagashite (Japan) (SGB Enhanced) (GB Compatible);1048576;Trusted Dump;TRUE;13 09 2014;BigFred;DMG-BSAJ-JPN;;;;
11D3CA80AD24431BABBEC7A675D83BED;Deer Hunter (USA);1048576;Third Party;TRUE;01 01 1990;root;CGB-AXHE-USA;;;;
E51C03FC9ED1A31A9E2BE404F9E01068;Deja Vu I & II - The Casebooks of Ace Harding (Europe) (En,Fr);1048576;Third Party;TRUE;01 01 1990;root;CGB-ADTX-EUR;;;;
497E32BEEFACE0C5DAC4BFE84A5964B6;Deja Vu I & II - The Casebooks of Ace Harding (Europe) (Fr,De);1048576;Third Party;TRUE;01 01 1990;root;CGB-ADTY-EUU;;;;
07876BD62ABBE5FD8878A0363E23A42F;Deja Vu I & II - The Casebooks of Ace Harding (Japan);1048576;Third Party;TRUE;01 01 1990;root;CGB-ADTJ-JPN;;;;
D63504EA68F55D3C290CD01D71D4D1CC;Deja Vu I & II - The Casebooks of Ace Harding (USA);1048576;Third Party;TRUE;01 01 1990;root;CGB-ADTE-USA;;;;
314FDDCEC1489EFE4A4F959D353EE4DB;Dejiko no Mahjong Party (Japan);2097152;Third Party;TRUE;01 01 1990;root;;;;;
