D335D4D79ED002C7A67863E82CEAA472;B.C. Kid (Europe);262144;Trusted Dump;True;07 03 2006;akubi;DMG-GK-NOE;DMG-BEAN-02;DMG-GKX-0;22
D335D4D79ED002C7A67863E82CEAA472;B.C. Kid (Europe);262144;Trusted Dump;True;03 06 2011;BigFred;DMG-GK-UKV;;DMG-GKX-0;
2A2AE531B2CEBD995508707B0E82B1B1;B.C. Kid 2 (Europe) (SGB Enhanced);262144;Third Party;True;01 01 1990;root;DMG-RJ-EUR;;;
B9DF0BB1F84333A1E5AB4AF563525CDC;Baby T-Rex (Europe);131072;Trusted Dump;True;17 08 2004;akubi;DMG-A6-NOE;;DMG-A6Y-0;22
302F773A39FE0E45756B050EE94F0918;Bakenou TV '94 (Japan) (SGB Enhanced);131072;Third Party;True;01 01 1990;root;DMG-ATVJ-JPN;;;
614C8E744C8F07C6E3B29480478600D4;Bakenou V3 (Japan);131072;Trusted Dump;True;01 01 1990;root;DMG-VVJ;;;
614C8E744C8F07C6E3B29480478600D4;Bakenou V3 (Japan);131072;Trusted Dump;True;14 08 2014;akubi;DMG-VVJ;DMG-DECN-02;DMG-VVJ-0;22
7D775680308FC232D1C6547124BAB089;Bakuchou Retrieve Master (Japan) (SGB Enhanced);524288;Trusted Dump;True;14 10 2004;akubi;DMG-ABMJ-JPN;;DMG-ABMJ-0;22
7864D91F0A7CA1EEC93667BA88EC1DFC;Bakuchou Retsuden Shou - Hyper Fishing (Japan) (SGB Enhanced);524288;Trusted Dump;True;13 07 2014;akubi;DMG-ASYJ-JPN;DMG-DECN-10;DMG-ASYJ-0;20
CBF1F4CA2288995C18DF0EF3025C9580;Bakuretsu Senshi Warrior (Japan);65536;Trusted Dump;True;20 08 2004;akubi;DMG-WRA;;DMG-WRA-0;22
F70C60CA87714FA9D81BE60C9AC93DE0;Balloon Kid (USA, Europe);131072;Trusted Dump;True;01 01 1990;root;DMG-BT-UKV;;;
F70C60CA87714FA9D81BE60C9AC93DE0;Balloon Kid (USA, Europe);131072;Trusted Dump;True;07 05 2015;akubi;DMG-BT-NOE;DMG-BEAN-02;DMG-BTE-0;23
C7697C8DB218BCB35AA37D43E4278376;Bamse (Sweden);131072;Trusted Dump;True;03 04 2014;Tauwasser;DMG-A6-SCN;DMG-BEAN-02;DMG-A6W-0;23
C7697C8DB218BCB35AA37D43E4278376;Bamse (Sweden);131072;Trusted Dump;True;24 05 2015;akubi;DMG-A6-SCN;DMG-BEAN-02;DMG-A6W-0;23
8FDFFB08770609255EC3CD314F79F976;Banishing Racer (Japan);131072;Third Party;True;01 01 1990;root;DMG-BNJ;;;
159C8CA77E153B1CC5FE6D5D82A091C2;Barbie - Game Girl (USA, Europe);131072;Trusted Dump;True;03 06 2011;BigFred;DMG-GU-UKV;;DMG-GUE-0;
1D5E05159B0AC6A5119BD6F743C7EB9E;Simpsons, The - Bart no Jack to Mame no Ki (Japan);131072;Third Party;True;27 11 2010;kazumi213;DMG-EKA;;;
0434A1320607CE8E79DE69B10C7A1245;Bart no Survival Camp (Japan);131072;Third Party;True;01 01 1990;root;DMG-TSA;;;
E731FA23D9CD0C3D4DEC7D5565BEEF61;Bart Simpson's Escape from Camp Deadly (USA, Europe);131072;Trusted Dump;True;01 01 1990;root;DMG-TS-NOE;;;
E731FA23D9CD0C3D4DEC7D5565BEEF61;Bart Simpson's Escape from Camp Deadly (USA, Europe);131072;Trusted Dump;True;01 11 2011;BigFred;DMG-TS-UKV;;DMG-TSE-0;
E731FA23D9CD0C3D4DEC7D5565BEEF61;Bart Simpson's Escape from Camp Deadly (USA, Europe);131072;Third Party;True;02 07 2017;BigFred;DMG-TS-USA;DMG-BEAN-02;DMG-TSE-0;22
E7BCB3F5534C8363F855BA92D83CB2D9;Baseball (World);65536;Trusted Dump;True;14 10 2004;akubi;DMG-BSA;;DMG-BSA-0;23
E7BCB3F5534C8363F855BA92D83CB2D9;Baseball (World);65536;Trusted Dump;True;01 11 2011;BigFred;DMG-BS-UKV;;DMG-BSA-0;
